Time,Place,Latitude,Longitude,Depth,Mag
1986-12-21T01:10:51.170Z,Kermadec Islands region,-28.101,-176.737,17.1,6.5
1986-12-20T21:27:01.440Z,Kermadec Islands region,-28.171,-176.622,33.2,5.5
1986-12-20T08:21:23.320Z,Kermadec Islands region,-28.182,-176.859,44.3,6.1
1986-12-19T03:41:55.310Z,"120 km WSW of Waingapu, Indonesia",-9.917,119.201,24.9,6.5
1986-12-17T08:31:30.350Z,"39 km WSW of Ashk?sham, Afghanistan",36.539,71.125,224.5,5.5
1986-12-16T08:18:27.750Z,"75 km WSW of Port-Vila, Vanuatu",-18.012,167.658,10.0,5.6
1986-12-13T18:31:52.460Z,"73 km WSW of Port-Vila, Vanuatu",-17.955,167.655,17.1,5.8
1986-12-13T17:50:05.090Z,"50 km NE of Beatty, Nevada",37.263,-116.412,0.0,5.5
1986-12-07T16:56:36.300Z,"225 km SW of La Cruz de Loreto, Mexico",18.823,-107.2,10.0,6.1
1986-12-07T14:40:29.400Z,"71 km SW of Tomohon, Indonesia",0.851,124.362,219.7,6.1
1986-12-07T14:17:09.560Z,"6 km NW of Strazhitsa, Bulgaria",43.274,25.912,20.5,5.6
1986-12-07T05:40:39.280Z,"101 km NNW of Sabang, Indonesia",6.783,95.12,214.6,5.8
1986-12-06T16:55:00.500Z,southern East Pacific Rise,-55.039,-126.777,10.0,5.6
1986-12-05T22:31:00.370Z,"141 km ESE of ‘Ohonua, Tonga",-21.715,-173.648,33.5,5.7
1986-12-05T09:01:52.070Z,Kermadec Islands region,-27.042,-176.372,33.0,5.5
1986-12-05T06:56:34.680Z,western Indian-Antarctic Ridge,-51.257,139.199,10.0,6.0
1986-12-05T01:45:36.110Z,West Chile Rise,-36.474,-97.628,10.0,5.8
1986-12-03T22:49:50.960Z,Kermadec Islands region,-27.352,-176.266,44.4,5.5
1986-12-03T16:59:56.860Z,south of the Fiji Islands,-24.082,-179.92,527.3,5.6
1986-12-03T08:17:52.320Z,"93 km WNW of Hihifo, Tonga",-15.722,-174.631,33.0,5.5
1986-12-01T18:51:05.330Z,west of Macquarie Island,-56.822,147.258,10.0,5.9
1986-12-01T12:53:49.190Z,Kermadec Islands region,-27.15,-176.379,33.0,6.0
1986-12-01T12:30:02.110Z,Kermadec Islands region,-27.305,-176.402,33.0,6.1
1986-11-30T20:15:30.320Z,"31 km SE of ?funato, Japan",38.853,141.948,36.9,6.0
1986-11-29T16:54:13.740Z,"35 km SSW of Hihifo, Tonga",-16.252,-173.93,105.6,5.7
1986-11-28T22:29:35.180Z,"53 km E of ?arai, Japan",36.345,141.174,41.4,5.8
1986-11-25T13:59:42.390Z,"6 km SSW of Bosansko Grahovo, Bosnia and Herzegovina",44.12,16.339,30.2,5.6
1986-11-23T01:39:23.900Z,"109 km W of Alianza Cristiana, Peru",-3.342,-77.411,105.7,6.8
1986-11-22T17:08:38.130Z,"34 km NE of Luganville, Vanuatu",-15.268,167.354,158.4,5.8
1986-11-22T00:41:42.920Z,"59 km ESE of Shimoda, Japan",34.438,139.52,9.0,6.0
1986-11-20T19:54:05.640Z,South Sandwich Islands region,-55.892,-27.338,89.5,5.6
1986-11-20T13:14:24.950Z,"23 km SE of Lakatoro, Vanuatu",-16.265,167.549,60.2,5.6
1986-11-19T17:11:55.360Z,"129 km S of Port-Vila, Vanuatu",-18.889,168.087,47.8,5.5
1986-11-19T14:09:46.370Z,Kermadec Islands region,-27.135,-176.507,33.0,5.5
1986-11-19T09:22:11.370Z,south of the Fiji Islands,-23.961,-179.822,518.1,5.5
1986-11-19T04:53:31.900Z,Kermadec Islands region,-27.221,-176.449,33.0,5.5
1986-11-15T07:24:07.210Z,"13 km SSE of Hualien City, Taiwan",23.877,121.677,28.0,5.8
1986-11-14T23:04:37.090Z,"16 km SE of Hualien City, Taiwan",23.866,121.711,33.0,6.3
1986-11-14T21:42:43.990Z,"89 km SSE of Atka, Alaska",51.426,-173.821,33.0,5.5
1986-11-14T21:20:10.550Z,"8 km SSW of Hualien City, Taiwan",23.901,121.574,33.8,7.4
1986-11-14T16:00:00.070Z,"66 km SSW of Rachel, Nevada",37.1,-116.048,0.0,5.8
1986-11-14T12:59:33.320Z,Kermadec Islands region,-27.255,-176.505,44.0,5.5
1986-11-14T06:33:22.870Z,South Sandwich Islands region,-58.731,-25.266,18.0,5.8
1986-11-12T20:54:27.780Z,Kermadec Islands region,-28.207,-176.63,32.5,5.6
1986-11-11T18:57:12.430Z,south of Africa,-48.678,31.154,10.0,6.0
1986-11-11T00:02:32.020Z,"153 km WNW of Tobelo, Indonesia",2.414,126.811,79.0,6.0
1986-11-10T21:52:43.680Z,"125 km SSE of Panguna, Papua New Guinea",-7.374,155.898,51.4,5.9
1986-11-10T20:38:46.550Z,Kermadec Islands region,-28.344,-176.488,33.0,5.6
1986-11-08T04:22:38.790Z,Kermadec Islands region,-28.227,-176.615,33.0,5.5
1986-11-07T19:48:58.880Z,Kermadec Islands region,-28.591,-176.407,33.0,6.2
1986-11-06T18:27:00.180Z,"45 km S of Adak, Alaska",51.469,-176.684,33.0,5.9
1986-11-06T02:48:23.660Z,"1 km SSE of Tago, Philippines",9.007,126.24,62.2,5.8
1986-11-06T00:16:39.930Z,"241 km E of Levuka, Fiji",-18.016,-178.404,588.5,5.7
1986-11-04T16:19:15.130Z,"67 km WSW of Teeli, Russia",50.881,89.269,10.0,5.6
1986-11-03T02:06:19.450Z,Kermadec Islands region,-27.544,-176.232,33.0,5.7
1986-11-01T18:56:27.740Z,"131 km NE of Lospalos, Timor Leste",-7.662,127.822,118.1,5.7
1986-10-30T01:28:54.590Z,"157 km WSW of Haveluloto, Tonga",-21.702,-176.616,188.1,7.2
1986-10-29T20:11:39.730Z,"6 km ENE of Pangyan, Philippines",5.722,125.331,71.6,5.6
1986-10-29T15:28:56.740Z,"65 km E of Cortes, Philippines",9.271,126.784,33.0,5.6
1986-10-28T17:18:17.950Z,Southwest Indian Ridge,-30.497,60.061,10.0,5.5
1986-10-28T15:11:23.300Z,Southwest Indian Ridge,-30.481,60.182,10.0,5.9
1986-10-26T04:43:27.490Z,"120 km NW of Nikolski, Alaska",53.758,-170.049,213.6,5.7
1986-10-26T00:59:23.010Z,"173 km WNW of Panguna, Papua New Guinea",-5.68,154.051,49.1,5.6
1986-10-25T20:47:01.800Z,"20 km WNW of Port-Vila, Vanuatu",-17.663,168.135,30.6,6.4
1986-10-24T05:53:17.800Z,"66 km WSW of Lata, Solomon Islands",-10.884,165.215,33.0,6.3
1986-10-24T05:27:36.520Z,"93 km WSW of Lata, Solomon Islands",-10.991,164.987,47.3,6.0
1986-10-24T02:58:47.010Z,"193 km WNW of Panguna, Papua New Guinea",-5.629,153.875,52.0,6.4
1986-10-24T02:42:51.600Z,"32 km ENE of Taltal, Chile",-25.319,-70.176,50.5,5.5
1986-10-23T18:44:57.410Z,"80 km WSW of Lata, Solomon Islands",-11.116,165.179,38.1,5.8
1986-10-23T17:33:06.010Z,"83 km SW of Lata, Solomon Islands",-11.228,165.233,35.7,5.8
1986-10-23T16:23:49.280Z,"49 km SW of Lata, Solomon Islands",-11.086,165.537,23.6,6.5
1986-10-23T15:48:43.750Z,"73 km WSW of Lata, Solomon Islands",-11.037,165.204,18.8,6.7
1986-10-23T03:54:20.870Z,"53 km ENE of Kainantu, Papua New Guinea",-6.097,146.306,126.9,6.0
1986-10-23T02:18:51.880Z,"43 km E of Luganville, Vanuatu",-15.57,167.561,159.6,6.2
1986-10-22T19:40:48.580Z,Kermadec Islands region,-28.324,-176.309,33.0,5.6
1986-10-22T08:59:28.850Z,"31 km ENE of Lata, Solomon Islands",-10.569,166.04,165.1,6.0
1986-10-21T21:09:36.260Z,"43 km SW of Acajutla, El Salvador",13.326,-90.118,44.7,5.7
1986-10-21T12:29:44.090Z,Kermadec Islands region,-27.644,-176.613,33.0,5.9
1986-10-21T11:02:59.980Z,Kermadec Islands region,-27.802,-176.467,33.0,5.9
1986-10-21T10:48:21.130Z,Kermadec Islands region,-27.726,-176.572,33.0,5.5
1986-10-21T06:50:50.880Z,Kermadec Islands region,-27.262,-176.51,33.0,5.7
1986-10-21T00:43:41.310Z,Kermadec Islands region,-27.789,-176.386,33.0,5.6
1986-10-20T22:51:18.960Z,Kermadec Islands region,-28.211,-176.276,33.0,5.6
1986-10-20T21:26:17.500Z,Kermadec Islands region,-27.945,-176.641,33.0,5.8
1986-10-20T21:23:10.690Z,Kermadec Islands region,-28.153,-176.732,33.0,5.5
1986-10-20T19:39:15.510Z,Kermadec Islands region,-27.792,-176.624,33.0,5.8
1986-10-20T18:16:04.110Z,Kermadec Islands region,-27.972,-176.28,33.0,5.9
1986-10-20T15:52:52.900Z,Kermadec Islands region,-27.174,-176.326,33.0,5.5
1986-10-20T14:41:26.050Z,Kermadec Islands region,-27.932,-176.134,33.0,6.1
1986-10-20T12:32:45.710Z,Kermadec Islands region,-27.915,-176.389,33.0,5.7
1986-10-20T12:01:42.100Z,Kermadec Islands region,-27.681,-176.158,33.0,5.7
1986-10-20T06:46:09.980Z,Kermadec Islands region,-28.117,-176.367,29.1,7.7
1986-10-20T06:30:25.650Z,"167 km NW of Tobelo, Indonesia",2.771,126.912,42.0,5.5
1986-10-18T22:09:31.720Z,"122 km NW of Batang, Indonesia",-5.631,109.997,643.1,5.7
1986-10-18T09:46:44.010Z,"231 km WSW of Merizo Village, Guam",12.133,142.88,52.4,5.5
1986-10-18T01:02:52.110Z,"90 km SW of Atka, Alaska",51.73,-175.285,33.0,5.6
1986-10-17T07:32:51.300Z,"151 km WNW of Tual, Indonesia",-5.272,131.432,67.0,6.4
1986-10-16T19:25:00.090Z,"43 km NE of Beatty, Nevada",37.22,-116.462,0.0,5.6
1986-10-15T23:04:15.190Z,South Sandwich Islands region,-56.372,-25.64,33.0,5.5
1986-10-15T22:03:05.330Z,"129 km ENE of Kirakira, Solomon Islands",-9.94,162.978,10.1,5.6
1986-10-14T21:18:00.500Z,Kermadec Islands region,-31.846,-178.654,63.3,5.6
1986-10-14T16:53:08.180Z,"167 km ESE of Kokopo, Papua New Guinea",-5.03,153.616,40.9,6.8
1986-10-14T13:07:19.130Z,Prince Edward Islands region,-43.142,41.776,10.0,6.2
1986-10-13T21:17:50.930Z,"12 km ENE of Iwaki, Japan",37.102,141.011,65.0,5.6
1986-10-13T16:11:40.430Z,"72 km N of P?r?n, Afghanistan",36.067,70.848,116.7,5.5
1986-10-11T09:00:10.550Z,"10 km E of Kuyucak, Turkey",37.931,28.574,5.0,5.7
1986-10-10T17:49:24.100Z,"5 km N of Tonacatepeque, El Salvador",13.827,-89.118,7.0,5.7
1986-10-10T17:48:24.630Z,"39 km SSW of Banjar, Indonesia",-7.498,107.233,81.7,5.6
1986-10-07T14:03:44.570Z,"56 km S of Lakatoro, Vanuatu",-16.599,167.314,10.0,5.6
1986-10-05T21:57:20.580Z,"234 km W of Bandon, Oregon",43.493,-127.252,10.0,5.6
1986-10-05T13:15:45.540Z,Easter Island region,-23.716,-111.993,10.0,5.5
1986-10-05T07:21:37.370Z,Easter Island region,-23.801,-112.034,10.0,5.5
1986-10-04T02:00:08.070Z,"138 km N of Tobelo, Indonesia",2.982,128.036,106.4,5.9
1986-10-02T20:15:32.950Z,"153 km NNW of Tobelo, Indonesia",2.892,127.258,45.8,5.5
1986-10-01T13:00:06.330Z,"213 km SSE of Ambon, Indonesia",-5.579,128.617,342.5,5.6
1986-09-30T22:30:00.100Z,"59 km NE of Beatty, Nevada",37.3,-116.307,0.0,5.5
1986-09-25T20:06:12.500Z,"240 km SE of Sarangani, Philippines",3.677,126.777,45.4,6.0
1986-09-25T06:15:54.830Z,"150 km SW of Empaque Tarriba, Mexico",23.032,-108.061,10.0,6.0
1986-09-24T14:19:37.540Z,Fiji region,-13.63,173.055,619.8,5.6
1986-09-23T13:30:15.370Z,"59 km SSW of Lakatoro, Vanuatu",-16.621,167.265,19.0,5.9
1986-09-23T05:56:19.790Z,"203 km NE of Lospalos, Timor Leste",-7.469,128.509,137.2,5.5
1986-09-22T16:15:05.890Z,"284 km WSW of Tual, Indonesia",-6.716,130.427,122.6,5.7
1986-09-17T21:25:15.060Z,Carlsberg Ridge,10.497,56.983,10.0,6.2
1986-09-17T12:08:09.460Z,"27 km SE of Khorugh, Tajikistan",37.29,71.73,119.6,5.6
1986-09-17T06:44:53.530Z,"56 km SSW of Amahai, Indonesia",-3.835,128.811,33.0,5.5
1986-09-17T06:42:20.240Z,"66 km S of Amahai, Indonesia",-3.934,128.829,25.0,5.6
1986-09-16T20:57:21.950Z,"87 km SSE of Akhiok, Alaska",56.222,-153.6,33.0,5.9
1986-09-16T18:20:17.750Z,Mariana Islands region,19.376,146.301,47.7,6.7
1986-09-15T21:42:29.290Z,Afghanistan-Tajikistan-Pakistan region,36.714,71.092,88.7,5.6
1986-09-15T08:48:11.440Z,"160 km SSW of ‘Ohonua, Tonga",-22.748,-175.288,33.0,5.8
1986-09-14T20:58:23.190Z,"65 km WSW of Panguna, Papua New Guinea",-6.47,154.916,58.8,6.1
1986-09-14T00:05:54.510Z,south of the Fiji Islands,-23.368,179.102,549.2,5.5
1986-09-13T17:24:31.490Z,"1 km ENE of Paralía Vérgas, Greece",37.014,22.176,11.2,6.0
1986-09-13T15:17:21.010Z,Kermadec Islands region,-31.827,-179.937,215.3,6.5
1986-09-13T09:28:24.460Z,Scotia Sea,-60.797,-36.779,10.0,6.3
1986-09-12T23:57:15.610Z,"95 km SSE of Akhiok, Alaska",56.201,-153.405,31.3,6.5
1986-09-11T17:54:03.030Z,"140 km SE of Tondano, Indonesia",0.474,125.862,33.0,5.8
1986-09-11T00:18:25.590Z,"95 km SSE of Kokopo, Papua New Guinea",-5.187,152.442,51.2,6.5
1986-09-10T22:20:48.570Z,"109 km SE of Gizo, Solomon Islands",-8.823,157.522,10.0,5.6
1986-09-09T15:58:22.590Z,"47 km ENE of Sofifi, Indonesia",0.927,127.944,33.0,5.6
1986-09-07T20:11:08.870Z,South Sandwich Islands region,-59.542,-26.098,33.0,5.6
1986-09-06T20:04:23.770Z,Fiji region,-20.669,-178.457,586.5,5.7
1986-09-05T02:47:17.770Z,South Sandwich Islands region,-59.493,-29.529,27.9,6.1
1986-08-31T09:23:04.700Z,"Volcano Islands, Japan region",23.042,144.12,45.7,5.9
1986-08-30T21:28:35.450Z,"7 km NNE of Ca?oca, Romania",45.547,26.316,132.3,7.2
1986-08-26T23:03:45.730Z,"8 km SE of Illapel, Chile",-31.682,-71.104,52.6,5.7
1986-08-26T22:11:39.040Z,"100 km NNE of Hihifo, Tonga",-15.103,-173.467,33.0,5.7
1986-08-26T21:52:26.670Z,"90 km NNE of Hihifo, Tonga",-15.192,-173.481,20.8,5.9
1986-08-26T09:43:00.390Z,"102 km WSW of Wuwei, China",37.724,101.496,8.0,6.0
1986-08-25T15:40:31.510Z,"89 km ESE of Hihifo, Tonga",-16.316,-173.05,33.0,5.5
1986-08-24T23:46:51.250Z,"132 km WNW of Tobelo, Indonesia",2.1,126.873,34.7,5.6
1986-08-24T19:38:10.970Z,south of the Fiji Islands,-23.894,-177.201,33.0,5.5
1986-08-23T23:47:48.850Z,south of the Kermadec Islands,-34.549,179.288,32.2,6.6
1986-08-23T17:11:47.120Z,northern Mid-Atlantic Ridge,31.675,-40.938,10.0,5.5
1986-08-21T17:01:27.210Z,central East Pacific Rise,-9.071,-109.551,10.0,5.5
1986-08-20T21:23:54.880Z,"Southern Qinghai, China",34.572,91.633,33.0,6.4
1986-08-20T18:15:38.870Z,"168 km WNW of Tobelo, Indonesia",2.069,126.534,33.0,5.5
1986-08-20T07:05:01.600Z,"134 km E of Kimbe, Papua New Guinea",-5.325,151.331,79.1,6.3
1986-08-19T00:27:35.940Z,"29 km E of Hinatuan, Philippines",8.376,126.601,33.0,5.5
1986-08-18T14:16:14.140Z,"138 km NW of Ternate, Indonesia",1.739,126.575,33.0,5.8
1986-08-18T01:59:54.500Z,"76 km SSE of Pangai, Tonga",-20.492,-174.207,19.7,6.2
1986-08-17T15:52:09.930Z,"128 km WNW of Tobelo, Indonesia",2.219,126.96,33.0,5.5
1986-08-17T15:31:19.080Z,"110 km WNW of Tobelo, Indonesia",2.161,127.113,33.0,6.3
1986-08-17T15:27:41.260Z,"131 km WNW of Tobelo, Indonesia",2.276,126.959,30.7,6.4
1986-08-16T21:08:28.220Z,"150 km NW of Ternate, Indonesia",1.765,126.442,33.0,6.1
1986-08-16T17:19:23.020Z,"152 km NW of Ternate, Indonesia",1.864,126.522,33.0,6.4
1986-08-15T07:40:44.710Z,"161 km NW of Ternate, Indonesia",1.929,126.482,33.0,6.3
1986-08-15T00:41:20.470Z,"59 km NNW of Pante Makasar, Timor Leste",-8.689,124.212,107.6,5.8
1986-08-14T22:55:07.220Z,"121 km WNW of Tobelo, Indonesia",2.127,126.993,33.0,5.9
1986-08-14T20:48:08.440Z,south of the Kermadec Islands,-32.277,-178.52,33.0,5.7
1986-08-14T19:39:13.670Z,"146 km NW of Ternate, Indonesia",1.795,126.519,33.0,7.5
1986-08-13T04:11:41.090Z,"239 km SSW of Río Grande, Panama",5.842,-82.413,10.0,5.8
1986-08-12T04:07:16.780Z,"230 km S of Punta de Burica, Panama",5.967,-82.591,10.0,5.8
1986-08-11T17:00:57.180Z,"95 km WNW of Tobelo, Indonesia",2.006,127.192,123.3,5.5
1986-08-11T10:37:59.170Z,"78 km WSW of Basco, Philippines",20.101,121.312,33.0,5.6
1986-08-11T08:05:56.830Z,"97 km ENE of Hengchun, Taiwan",22.265,121.647,124.4,5.5
1986-08-10T04:40:49.770Z,"40 km NE of Tobelo, Indonesia",1.985,128.271,104.2,6.2
1986-08-09T00:53:12.630Z,"31 km WNW of San Diego, Philippines",14.099,120.335,80.0,5.5
1986-08-07T22:32:50.430Z,"33 km SSE of Río Grande, Panama",7.433,-81.241,8.1,5.7
1986-08-06T13:56:05.750Z,Pacific-Antarctic Ridge,-55.288,-128.977,10.0,5.8
1986-08-03T13:29:10.170Z,"79 km S of Adak, Alaska",51.164,-176.8,33.0,5.9
1986-08-02T20:35:36.200Z,east of the South Sandwich Islands,-58.265,-15.319,10.0,5.5
1986-08-02T17:49:25.690Z,"36 km SW of Jiquilisco, El Salvador",13.073,-88.806,80.0,5.6
1986-08-02T12:42:12.400Z,Kermadec Islands region,-28.304,-177.686,33.0,5.6
1986-08-01T14:09:24.970Z,southeast of Easter Island,-35.88,-103.702,10.0,5.5
1986-07-31T09:37:24.020Z,southwest of Africa,-52.566,18.43,10.0,5.5
1986-07-31T07:22:39.770Z,"10 km NNE of Dixon Lane-Meadow Creek, California",37.4731667,-118.3686667,5.754,5.8
1986-07-30T22:58:40.470Z,southwest of Africa,-52.556,17.927,10.0,5.7
1986-07-30T11:31:50.190Z,"16 km S of Yilan, Taiwan",24.611,121.782,33.0,5.5
1986-07-28T21:57:13.050Z,"88 km WSW of Atka, Alaska",51.776,-175.301,33.0,5.5
1986-07-28T20:29:02.750Z,"39 km SW of Valparaíso, Chile",-33.282,-71.934,40.7,5.7
1986-07-27T10:43:26.090Z,south of the Fiji Islands,-25.848,-177.49,147.2,5.9
1986-07-26T20:24:47.880Z,"26 km WNW of Mawlaik, Myanmar",23.753,94.177,26.5,5.5
1986-07-25T23:41:08.640Z,"177 km W of Itoman, Japan",26.384,125.917,21.7,6.1
1986-07-25T09:04:16.560Z,"83 km SSE of Adak, Alaska",51.223,-176.035,33.0,5.6
1986-07-25T09:01:32.420Z,"76 km SSE of Adak, Alaska",51.247,-176.173,33.0,5.8
1986-07-23T07:35:27.380Z,Balleny Islands region,-61.934,154.774,10.0,5.9
1986-07-22T02:12:46.460Z,south of the Kermadec Islands,-33.571,-178.35,33.0,5.5
1986-07-21T22:07:15.640Z,"24 km WSW of Dyer, Nevada",37.6213333,-118.3425,-0.076,5.6
1986-07-21T14:51:09.370Z,"11 km NE of Mesa, California",37.4931667,-118.4538333,8.482,5.7
1986-07-21T14:42:26.000Z,"15 km NNE of Mesa, California",37.538,-118.4428333,8.804,6.4
1986-07-21T12:11:15.850Z,"84 km S of Pangai, Tonga",-20.572,-174.283,36.7,5.5
1986-07-20T18:09:06.830Z,southern Mid-Atlantic Ridge,-56.739,-3.577,10.0,5.5
1986-07-20T14:29:45.440Z,"18 km NNE of Mesa, California",37.5666667,-118.4381667,5.044,5.9
1986-07-19T22:32:36.050Z,"64 km SW of Unalaska, Alaska",53.521,-167.301,33.0,6.0
1986-07-19T06:53:17.830Z,"51 km SW of Unalaska, Alaska",53.6,-167.171,33.0,6.0
1986-07-19T05:59:36.210Z,Kuril Islands,47.264,151.127,141.2,6.3
1986-07-19T04:31:55.970Z,"72 km SE of Unalaska, Alaska",53.352,-165.882,33.0,5.6
1986-07-18T17:22:38.240Z,"75 km SSE of Coro, Venezuela",10.77,-69.428,7.2,5.5
1986-07-17T21:00:00.060Z,"54 km NE of Beatty, Nevada",37.279,-116.356,0.0,5.7
1986-07-17T15:46:37.020Z,"25 km W of Ashk?sham, Afghanistan",36.668,71.247,46.5,5.6
1986-07-16T22:03:10.790Z,"28 km SE of Rohru, India",31.049,77.997,33.0,5.5
1986-07-16T12:41:28.320Z,"12 km WNW of Isangel, Vanuatu",-19.511,169.165,111.1,6.6
1986-07-14T17:03:10.600Z,"80 km NW of Paraparaumu, New Zealand",-40.497,174.239,79.8,5.53
1986-07-13T09:12:10.710Z,"3 km WNW of Paredón, Mexico",16.061,-93.901,80.4,5.9
1986-07-12T16:05:14.230Z,"159 km NW of Ternate, Indonesia",1.845,126.404,39.7,5.9
1986-07-12T10:17:25.560Z,"0 km N of Bukid, Philippines",5.575,125.406,87.5,5.5
1986-07-12T07:54:26.880Z,"17 km SSE of N?r?b?d, Iran",29.962,51.582,10.0,5.7
1986-07-11T08:27:46.480Z,"124 km WSW of Te Anau, New Zealand",-45.987,166.334,31.7,5.6
1986-07-10T01:29:35.800Z,"156 km NW of Ternate, Indonesia",1.792,126.387,33.0,5.9
1986-07-09T23:10:53.100Z,"155 km NW of Ternate, Indonesia",1.904,126.525,27.6,6.8
1986-07-09T17:10:22.870Z,"27 km E of Adak, Alaska",51.907,-176.239,49.7,5.5
1986-07-08T09:20:44.560Z,"6km SSW of Morongo Valley, CA",33.999,-116.608,9.468,6.0
1986-07-08T04:27:34.680Z,"83 km NW of Manado, Indonesia",1.997,124.305,244.6,5.7
1986-07-07T16:26:56.610Z,Carlsberg Ridge,10.389,56.832,7.8,6.5
1986-07-06T19:24:22.990Z,"238 km E of Leh, India",34.424,80.161,9.1,6.0
1986-07-05T22:09:36.950Z,"13 km NNW of El Triunfo, Mexico",15.467,-92.582,111.9,6.0
1986-07-05T21:19:58.860Z,South Sandwich Islands region,-57.281,-25.86,33.0,5.5
1986-07-05T19:57:38.620Z,west of Macquarie Island,-60.721,153.771,10.0,6.1
1986-07-05T14:11:17.790Z,"271 km N of Fais, Micronesia",12.183,140.933,37.9,5.5
1986-07-05T03:01:32.600Z,"226 km WSW of Adak, Alaska",51.248,-179.746,33.0,5.7
1986-07-02T20:45:50.530Z,Easter Island region,-26.775,-114.283,10.0,5.7
1986-07-02T12:53:08.140Z,South Sandwich Islands region,-59.55,-26.164,53.4,5.5
1986-07-02T04:16:57.740Z,south of the Fiji Islands,-22.038,-179.534,597.5,5.8
1986-07-01T08:40:01.120Z,"190 km SE of Lorengau, Papua New Guinea",-3.213,148.527,10.0,5.8
1986-07-01T07:32:54.080Z,"190 km SE of Lorengau, Papua New Guinea",-3.236,148.498,10.0,5.9
1986-07-01T06:03:09.550Z,"119 km S of Ambon, Indonesia",-4.758,127.989,33.0,5.9
1986-07-01T01:06:46.890Z,"116 km E of Hihifo, Tonga",-15.812,-172.718,33.0,5.7
1986-07-01T00:49:07.180Z,"150 km ENE of Hihifo, Tonga",-15.564,-172.452,33.0,6.1
1986-06-30T22:52:12.450Z,"17 km W of San Juan del Sur, Nicaragua",11.254,-86.035,63.8,5.9
1986-06-29T21:47:59.670Z,"51 km S of Kigoma, Tanzania",-5.336,29.539,20.2,5.8
1986-06-29T20:11:50.450Z,"4 km WNW of Cepitá, Colombia",6.766,-73.009,159.6,5.7
1986-06-29T15:00:13.990Z,Kermadec Islands region,-28.002,-177.873,10.0,5.7
1986-06-29T14:09:04.760Z,Kermadec Islands region,-28.064,-178.107,21.4,5.6
1986-06-29T12:31:16.150Z,"133 km SSE of Pyapon, Myanmar",15.188,96.201,14.8,5.6
1986-06-29T11:57:42.770Z,Kermadec Islands region,-28.024,-177.957,10.0,6.1
1986-06-29T09:55:39.200Z,"141 km SSE of Pyapon, Myanmar",15.168,96.314,17.4,5.5
1986-06-28T05:03:47.470Z,"151 km NW of Nuku‘alofa, Tonga",-20.037,-176.056,211.2,6.5
1986-06-25T20:27:45.100Z,"45 km NNE of Beatty, Nevada",37.265,-116.499,0.0,5.5
1986-06-24T19:31:06.520Z,Kermadec Islands region,-28.243,-178.246,10.7,6.0
1986-06-24T17:39:18.920Z,Kermadec Islands region,-28.278,-178.127,12.3,5.8
1986-06-24T06:56:54.590Z,north of Ascension Island,-0.085,-17.824,21.6,6.4
1986-06-24T03:11:30.930Z,"44 km SSW of Angoram, Papua New Guinea",-4.448,143.943,102.3,7.2
1986-06-24T02:53:11.250Z,"46 km SSE of Katsuura, Japan",34.794,140.595,62.6,6.6
1986-06-20T21:48:46.170Z,South Sandwich Islands region,-58.614,-25.066,33.0,5.6
1986-06-20T18:41:28.810Z,South Sandwich Islands region,-58.6,-25.122,33.0,5.9
1986-06-20T17:12:46.940Z,"263 km NE of Saga, China",31.24,86.847,33.0,6.1
1986-06-20T02:37:52.950Z,south of the Kermadec Islands,-32.213,-179.077,10.0,5.6
1986-06-19T23:18:26.810Z,"Kermadec Islands, New Zealand",-30.944,-177.757,10.0,6.1
1986-06-19T18:12:27.840Z,"228 km NNW of Sabang, Indonesia",7.799,94.517,164.0,5.9
1986-06-19T09:09:09.210Z,"100 km SSE of Old Harbor, Alaska",56.331,-152.914,16.7,6.8
1986-06-18T08:05:15.450Z,"57 km S of Adak, Alaska",51.356,-176.653,27.0,6.5
1986-06-17T18:13:11.550Z,"6 km SSW of Pangyan, Philippines",5.644,125.259,31.9,6.6
1986-06-17T10:38:17.260Z,"89 km SE of Pondaguitan, Philippines",5.776,126.742,33.0,6.0
1986-06-17T00:42:35.400Z,"146 km SE of Mil’kovo, Russia",53.88,160.388,33.0,5.5
1986-06-16T17:15:10.070Z,southern Mid-Atlantic Ridge,-47.282,-13.324,10.0,5.8
1986-06-16T10:48:25.780Z,south of the Fiji Islands,-22.037,-178.925,547.0,7.1
1986-06-15T23:58:44.350Z,central Mid-Atlantic Ridge,0.831,-26.805,10.0,5.5
1986-06-15T03:10:57.190Z,Kermadec Islands region,-29.872,-176.543,10.0,5.7
1986-06-14T23:29:23.380Z,"71 km NE of Isangel, Vanuatu",-19.096,169.776,15.7,5.8
1986-06-14T15:33:56.930Z,"100 km NNW of Batang, Indonesia",-5.651,110.343,562.7,5.7
1986-06-14T03:50:25.620Z,South Sandwich Islands region,-57.873,-23.384,33.0,5.6
1986-06-12T13:40:46.780Z,"Kepulauan Babar, Indonesia",-7.019,129.497,115.6,5.5
1986-06-11T13:48:01.390Z,"36 km ESE of Carúpano, Venezuela",10.597,-62.928,18.8,6.3
1986-06-11T06:18:18.060Z,"171 km SW of Leava, Wallis and Futuna",-15.449,-179.227,17.8,6.0
1986-06-11T02:59:01.400Z,"160 km WNW of Abepura, Indonesia",-2.1,139.279,33.0,5.8
1986-06-08T11:02:25.870Z,"61 km SSW of Shikotan, Russia",43.269,146.491,56.2,6.1
1986-06-06T10:39:46.930Z,"10 km SSE of Do?an?ehir, Turkey",38.001,37.917,10.0,5.8
